base_date,time,emd_nm,age,resd_pop_cnt,visit_pop_cnt
20190106,8,제주시 용담2동,20,1240.388,2211.3847
20190106,8,제주시 용담2동,30,1210.2206,1671.0596
20190106,8,제주시 용담2동,40,1975.6729,2018.6903
20190106,8,제주시 용담2동,50,1975.9427,1810.7629
20190106,8,제주시 용담2동,60,1355.1625,908.08
20190106,8,제주시 용담2동,70,799.0959,297.8672
20190106,8,제주시 용담2동,80,404.6105,152.9675
20190106,8,제주시 우도면,0,42.7546,78.1399
20190106,8,제주시 우도면,10,40.9527,91.7629
20190106,8,제주시 우도면,20,89.5575,117.9822
20190106,8,제주시 우도면,30,95.4791,154.4158
20190106,8,제주시 우도면,40,181.6293,150.3347
20190106,8,제주시 우도면,50,258.6166,218.0325
20190106,8,제주시 우도면,60,164.9983,103.8434
20190106,8,제주시 우도면,70,140.6857,50.561
20190106,8,제주시 우도면,80,117.5067,26.8418
20190106,8,제주시 이도1동,0,732.7352,327.1826
20190106,8,제주시 이도1동,10,966.4076,375.5761
20190106,8,제주시 이도1동,20,936.662,655.5451
20190106,8,제주시 이도1동,30,797.2488,584.5184
20190106,8,제주시 이도1동,40,1104.8249,712.1334
20190106,8,제주시 이도1동,50,1425.7224,770.5279
20190106,8,제주시 이도1동,60,913.4413,502.6447
20190106,8,제주시 이도1동,70,604.4526,217.6225
20190106,8,제주시 이도1동,80,399.6224,119.8891
20190106,8,제주시 이도2동,0,6434.4479,1415.9441
20190106,8,제주시 이도2동,10,8155.1302,1629.541
20190106,8,제주시 이도2동,20,6696.63,2638.6905
20190106,8,제주시 이도2동,30,6876.1684,1819.9885
20190106,8,제주시 이도2동,40,9591.9665,2017.9862
20190106,8,제주시 이도2동,50,9127.4671,2157.7788
20190106,8,제주시 이도2동,60,5031.834,1198.0924
20190106,8,제주시 이도2동,70,2461.7997,490.1427
20190106,8,제주시 이도2동,80,1202.6024,283.151
20190106,8,제주시 이호동,0,360.688,119.1957
20190106,8,제주시 이호동,10,397.2582,136.7557
20190106,8,제주시 이호동,20,378.6174,279.0695
20190106,8,제주시 이호동,30,485.7376,298.3045
20190106,8,제주시 이호동,40,679.0722,366.0705
20190106,8,제주시 이호동,50,734.0064,455.9305
20190106,8,제주시 이호동,60,508.1687,228.2103
20190106,8,제주시 이호동,70,148.3749,54.9422
20190106,8,제주시 이호동,80,87.1764,33.1765
20190106,8,제주시 일도1동,0,99.3847,70.9548
20190106,8,제주시 일도1동,10,145.4286,82.7939
20190106,8,제주시 일도1동,20,106.2711,144.1706
20190106,8,제주시 일도1동,30,219.7805,120.7765
20190106,8,제주시 일도1동,40,250.4125,147.4277
20190106,8,제주시 일도1동,50,353.7595,279.5788
20190106,8,제주시 일도1동,60,243.3256,190.8146
20190106,8,제주시 일도1동,70,143.9937,89.0073
20190106,8,제주시 일도1동,80,78.4389,55.7041
20190106,8,제주시 일도2동,0,3631.7955,834.1462
20190106,8,제주시 일도2동,10,4737.2717,958.4752
20190106,8,제주시 일도2동,20,3141.9479,1266.3586
20190106,8,제주시 일도2동,30,3664.8909,853.6015
20190106,8,제주시 일도2동,40,5453.0996,1109.0234
20190106,8,제주시 일도2동,50,5940.3001,1280.9767
20190106,8,제주시 일도2동,60,3863.9033,725.0309
20190106,8,제주시 일도2동,70,2105.9035,330.8149
20190106,8,제주시 일도2동,80,923.8952,187.6108
20190106,8,제주시 조천읍,0,1974.7923,624.9312
20190106,8,제주시 조천읍,10,2104.3682,726.3604
20190106,8,제주시 조천읍,20,1561.6406,1236.2131
20190106,8,제주시 조천읍,30,2200.485,1428.6613
20190106,8,제주시 조천읍,40,3251.3154,2024.5604
20190106,8,제주시 조천읍,50,3570.1356,2254.8716
20190106,8,제주시 조천읍,60,2491.4529,1196.7981
20190106,8,제주시 조천읍,70,1460.6813,445.0804
20190106,8,제주시 조천읍,80,890.4758,248.4116
20190106,8,제주시 추자면,0,43.8575,46.8423
20190106,8,제주시 추자면,10,54.7024,54.9985
20190106,8,제주시 추자면,20,46.5612,211.5111
20190106,8,제주시 추자면,30,76.1153,284.3798
20190106,8,제주시 추자면,40,211.5935,347.0691
20190106,8,제주시 추자면,50,218.0325,384.0249
20190106,8,제주시 추자면,60,220.0978,228.9731
20190106,8,제주시 추자면,70,209.9332,37.3732
20190106,8,제주시 추자면,80,134.1398,18.8948
20190106,8,제주시 한경면,0,417.0698,138.5208
20190106,8,제주시 한경면,10,447.0317,159.3263
20190106,8,제주시 한경면,20,305.8677,363.2325
20190106,8,제주시 한경면,30,667.5082,357.9111
20190106,8,제주시 한경면,40,1142.9398,567.5175
20190106,8,제주시 한경면,50,1132.3717,409.5372
20190106,8,제주시 한경면,60,1012.1077,317.8856
20190106,8,제주시 한경면,70,549.5989,97.814
20190106,8,제주시 한경면,80,409.241,52.2687
20190106,8,제주시 한림읍,0,1602.6887,587.9686
20190106,8,제주시 한림읍,10,1814.2512,673.9216
20190106,8,제주시 한림읍,20,1384.4351,1074.7193
20190106,8,제주시 한림읍,30,2310.7664,1070.8781
20190106,8,제주시 한림읍,40,3479.2103,1191.9052
20190106,8,제주시 한림읍,50,3379.159,1278.2548
20190106,8,제주시 한림읍,60,2678.1533,751.0785
20190106,8,제주시 한림읍,70,1278.2856,250.5701
20190106,8,제주시 한림읍,80,807.8096,136.7368
20190106,8,제주시 화북동,0,3612.9904,520.5693
20190106,8,제주시 화북동,10,4150.1842,596.5007
20190106,8,제주시 화북동,20,2752.8247,835.3789
20190106,8,제주시 화북동,30,3187.7188,699.5846
20190106,8,제주시 화북동,40,5090.7912,1011.5675
20190106,8,제주시 화북동,50,4850.5436,961.0981
20190106,8,제주시 화북동,60,2265.9467,618.7148
20190106,8,제주시 화북동,70,926.5051,234.1184
20190106,8,제주시 화북동,80,543.3292,125.134
20190106,9,제주시 건입동,0,825.0833,427.6299
20190106,9,제주시 건입동,10,929.2648,493.0931
20190106,9,제주시 건입동,20,741.7473,949.4967
20190106,9,제주시 건입동,30,818.2839,804.9975
20190106,9,제주시 건입동,40,1205.2246,1087.5464
20190106,9,제주시 건입동,50,1157.1335,1160.6689
20190106,9,제주시 건입동,60,843.0427,551.549
20190106,9,제주시 건입동,70,604.4125,250.5698
20190106,9,제주시 건입동,80,303.1072,128.5041
20190106,9,제주시 구좌읍,0,1018.9915,584.8656
20190106,9,제주시 구좌읍,10,1140.153,674.856
20190106,9,제주시 구좌읍,20,863.5724,1096.8938
20190106,9,제주시 구좌읍,30,1431.9515,1018.3745
20190106,9,제주시 구좌읍,40,2138.1443,1201.5443
20190106,9,제주시 구좌읍,50,2326.9849,1208.1225
20190106,9,제주시 구좌읍,60,1586.1484,718.4722
20190106,9,제주시 구좌읍,70,935.1852,228.5579
20190106,9,제주시 구좌읍,80,722.4614,137.2941
20190106,9,제주시 노형동,0,6051.8289,1338.1473
20190106,9,제주시 노형동,10,8850.9432,1541.9217
20190106,9,제주시 노형동,20,5608.6471,2297.3312
20190106,9,제주시 노형동,30,6348.3016,1846.4533
20190106,9,제주시 노형동,40,10240.9856,2406.6607
20190106,9,제주시 노형동,50,8867.6464,2794.1701
20190106,9,제주시 노형동,60,4032.7333,1444.615
20190106,9,제주시 노형동,70,1806.5027,589.0326
20190106,9,제주시 노형동,80,946.4167,323.9013
20190106,9,제주시 도두동,0,105.0833,308.2315
20190106,9,제주시 도두동,10,123.3102,356.1803
20190106,9,제주시 도두동,20,91.8933,561.3755
20190106,9,제주시 도두동,30,165.0594,491.0224
20190106,9,제주시 도두동,40,220.1244,647.4862
20190106,9,제주시 도두동,50,316.0879,537.9999
20190106,9,제주시 도두동,60,223.5367,244.8208
20190106,9,제주시 도두동,70,81.3127,68.1262
20190106,9,제주시 도두동,80,73.4037,42.0311
20190106,9,제주시 봉개동,0,573.6514,248.7008
20190106,9,제주시 봉개동,10,451.6944,287.2808
20190106,9,제주시 봉개동,20,420.178,363.8706
20190106,9,제주시 봉개동,30,588.9521,414.8377
20190106,9,제주시 봉개동,40,661.303,802.0046
20190106,9,제주시 봉개동,50,646.03,1092.941
20190106,9,제주시 봉개동,60,413.0404,591.3079
20190106,9,제주시 봉개동,70,176.9213,183.5276
20190106,9,제주시 봉개동,80,127.8546,99.2144
20190106,9,제주시 삼도1동,0,1121.915,454.3248
20190106,9,제주시 삼도1동,10,1370.9554,520.2986
20190106,9,제주시 삼도1동,20,834.8457,646.2086
20190106,9,제주시 삼도1동,30,1012.8826,482.4127
20190106,9,제주시 삼도1동,40,1695.1866,712.9035
20190106,9,제주시 삼도1동,50,1589.5807,703.3978
20190106,9,제주시 삼도1동,60,1090.7801,523.4582
20190106,9,제주시 삼도1동,70,818.6743,286.8005
20190106,9,제주시 삼도1동,80,370.1257,171.791
20190106,9,제주시 삼도2동,0,346.7139,322.2923
20190106,9,제주시 삼도2동,10,489.4943,369.0444
20190106,9,제주시 삼도2동,20,432.4607,492.3837
20190106,9,제주시 삼도2동,30,491.0224,456.6593
20190106,9,제주시 삼도2동,40,965.9183,684.7038
20190106,9,제주시 삼도2동,50,914.6644,759.8706
20190106,9,제주시 삼도2동,60,706.8034,483.483
20190106,9,제주시 삼도2동,70,369.2228,253.847
20190106,9,제주시 삼도2동,80,215.4305,144.0994
20190106,9,제주시 삼양동,0,4463.3821,452.0351
20190106,9,제주시 삼양동,10,3414.2953,520.8893
20190106,9,제주시 삼양동,20,1887.1989,593.4896
20190106,9,제주시 삼양동,30,3719.4073,498.7036
20190106,9,제주시 삼양동,40,4036.5659,709.1426
20190106,9,제주시 삼양동,50,2811.3942,745.5287
20190106,9,제주시 삼양동,60,1699.0509,438.2137
20190106,9,제주시 삼양동,70,748.3804,185.721
20190106,9,제주시 삼양동,80,406.5134,100.9985
20190106,9,제주시 아라동,0,5279.7905,954.4894
20190106,9,제주시 아라동,10,5054.8476,1094.1216
20190106,9,제주시 아라동,20,4619.4879,1640.9055
20190106,9,제주시 아라동,30,5736.042,1456.0329
20190106,9,제주시 아라동,40,6582.5403,2090.8709
20190106,9,제주시 아라동,50,4887.8638,2267.0985
20190106,9,제주시 아라동,60,2852.0631,1246.3598
20190106,9,제주시 아라동,70,1250.5523,494.5334
20190106,9,제주시 아라동,80,744.8207,267.1397
20190106,9,제주시 애월읍,0,3684.641,1450.7816
20190106,9,제주시 애월읍,10,3548.9928,1673.6111
20190106,9,제주시 애월읍,20,2644.8149,2733.4942
20190106,9,제주시 애월읍,30,4406.4741,2812.132
20190106,9,제주시 애월읍,40,6579.2097,3726.7187
20190106,9,제주시 애월읍,50,6028.829,3985.554
20190106,9,제주시 애월읍,60,3481.2933,2058.7198
20190106,9,제주시 애월읍,70,1881.3894,747.2451
20190106,9,제주시 애월읍,80,1264.7221,413.7656
20190106,9,제주시 연동,0,4099.9181,1487.9243
20190106,9,제주시 연동,10,5423.3948,1714.5668
20190106,9,제주시 연동,20,6139.3443,2974.1908
20190106,9,제주시 연동,30,6096.5154,2472.5883
20190106,9,제주시 연동,40,8459.5957,2971.152
20190106,9,제주시 연동,50,7914.3015,2719.8199
20190106,9,제주시 연동,60,4489.6382,1404.7479
20190106,9,제주시 연동,70,2153.7651,630.7855
20190106,9,제주시 연동,80,1024.5408,343.2221
20190106,9,제주시 오라동,0,2653.8081,653.2424
20190106,9,제주시 오라동,10,2030.973,749.2744
20190106,9,제주시 오라동,20,1251.9239,1295.4305
20190106,9,제주시 오라동,30,1935.7393,1279.767
20190106,9,제주시 오라동,40,2462.2385,1698.731
20190106,9,제주시 오라동,50,2202.2137,1793.6982
20190106,9,제주시 오라동,60,1523.3763,1034.1675
20190106,9,제주시 오라동,70,825.2804,426.3815
20190106,9,제주시 오라동,80,489.8098,240.3611
20190106,9,제주시 외도동,0,1645.6287,424.5752
20190106,9,제주시 외도동,10,1652.5154,489.3466
20190106,9,제주시 외도동,20,857.1445,526.1618
20190106,9,제주시 외도동,30,1734.2407,507.4981
20190106,9,제주시 외도동,40,2138.3469,753.5989
20190106,9,제주시 외도동,50,1479.2342,618.0778
20190106,9,제주시 외도동,60,634.9561,363.8819
20190106,9,제주시 외도동,70,338.4628,160.4576
20190106,9,제주시 외도동,80,200.708,81.0109
20190106,9,제주시 용담1동,0,767.9751,327.3252
20190106,9,제주시 용담1동,10,1079.7804,373.6771
20190106,9,제주시 용담1동,20,738.3896,487.2752
20190106,9,제주시 용담1동,30,690.4449,344.4053
20190106,9,제주시 용담1동,40,1238.9644,535.5505
20190106,9,제주시 용담1동,50,1204.9529,605.0769
20190106,9,제주시 용담1동,60,769.2508,339.2484
20190106,9,제주시 용담1동,70,663.739,223.0872
20190106,9,제주시 용담1동,80,351.2701,122.0079
20190106,9,제주시 용담2동,0,1044.8767,1249.7039
20190106,9,제주시 용담2동,10,1354.197,1445.8169
20190106,9,제주시 용담2동,20,1179.1727,2689.9877
20190106,9,제주시 용담2동,30,1141.6123,1872.9503
20190106,9,제주시 용담2동,40,1838.7997,2495.2094
20190106,9,제주시 용담2동,50,1814.4577,2011.709
20190106,9,제주시 용담2동,60,1198.065,928.72
20190106,9,제주시 용담2동,70,717.6204,361.5585
20190106,9,제주시 용담2동,80,369.5454,187.5999
20190106,9,제주시 우도면,0,47.5275,89.8764
20190106,9,제주시 우도면,10,45.4407,105.0748
20190106,9,제주시 우도면,20,86.3831,114.5938
20190106,9,제주시 우도면,30,92.2151,148.9913
20190106,9,제주시 우도면,40,164.763,156.8638
20190106,9,제주시 우도면,50,262.0119,169.5014
20190106,9,제주시 우도면,60,156.3353,63.8522
20190106,9,제주시 우도면,70,132.9749,47.2496
20190106,9,제주시 우도면,80,108.9461,28.4041
20190106,9,제주시 이도1동,0,715.4426,343.4609
20190106,9,제주시 이도1동,10,943.606,393.0941
20190106,9,제주시 이도1동,20,853.7868,700.8224
20190106,9,제주시 이도1동,30,761.6926,600.6041
20190106,9,제주시 이도1동,40,1026.3618,760.7432
20190106,9,제주시 이도1동,50,1298.6411,962.118
20190106,9,제주시 이도1동,60,836.236,578.4508
20190106,9,제주시 이도1동,70,582.4006,318.6958
20190106,9,제주시 이도1동,80,389.4362,175.5598
20190106,9,제주시 이도2동,0,6252.73,1675.8949
20190106,9,제주시 이도2동,10,7925.8287,1920.2316
20190106,9,제주시 이도2동,20,6445.0426,2778.4936
20190106,9,제주시 이도2동,30,6614.1102,1965.1277
20190106,9,제주시 이도2동,40,9001.7381,2437.3001
20190106,9,제주시 이도2동,50,8268.702,2609.6758
20190106,9,제주시 이도2동,60,4516.0008,1517.0022
20190106,9,제주시 이도2동,70,2272.4953,691.1959
20190106,9,제주시 이도2동,80,1117.0319,398.7339
20190106,9,제주시 이호동,0,348.9438,139.1472
20190106,9,제주시 이호동,10,383.3857,159.3378
20190106,9,제주시 이호동,20,378.5935,304.0913
20190106,9,제주시 이호동,30,473.3955,386.8949
20190106,9,제주시 이호동,40,604.2568,397.1943
20190106,9,제주시 이호동,50,682.6359,537.3904
20190106,9,제주시 이호동,60,490.1816,258.758
20190106,9,제주시 이호동,70,148.3549,68.1261
20190106,9,제주시 이호동,80,87.1698,42.0542
20190106,9,제주시 일도1동,0,103.9205,95.1556
20190106,9,제주시 일도1동,10,150.3679,109.8552
20190106,9,제주시 일도1동,20,94.2466,171.5608
20190106,9,제주시 일도1동,30,181.5729,142.8313
20190106,9,제주시 일도1동,40,216.1748,195.2137
20190106,9,제주시 일도1동,50,319.46,340.6681
20190106,9,제주시 일도1동,60,212.0842,232.7201
20190106,9,제주시 일도1동,70,130.7814,99.9957
20190106,9,제주시 일도1동,80,71.0845,60.913
20190106,9,제주시 일도2동,0,3497.1911,909.9333
20190106,9,제주시 일도2동,10,4558.8398,1045.6729
20190106,9,제주시 일도2동,20,3015.4602,1303.8396
20190106,9,제주시 일도2동,30,3417.0085,896.8805
20190106,9,제주시 일도2동,40,5004.7352,1225.9831
20190106,9,제주시 일도2동,50,5324.4536,1421.6641
20190106,9,제주시 일도2동,60,3487.0192,979.715
20190106,9,제주시 일도2동,70,1967.1147,403.3115
20190106,9,제주시 일도2동,80,864.4366,224.7874
20190106,9,제주시 조천읍,0,1872.0491,645.8876
20190106,9,제주시 조천읍,10,1995.093,748.2405
20190106,9,제주시 조천읍,20,1497.0395,1343.0707
20190106,9,제주시 조천읍,30,2097.7187,1574.93
20190106,9,제주시 조천읍,40,3108.2149,2297.4477
20190106,9,제주시 조천읍,50,3298.6902,2803.7575
20190106,9,제주시 조천읍,60,2316.9369,1620.5061
20190106,9,제주시 조천읍,70,1404.4295,520.8806
20190106,9,제주시 조천읍,80,858.442,284.9564
20190106,9,제주시 추자면,0,43.8607,46.7736
20190106,9,제주시 추자면,10,54.7061,55.1492
20190106,9,제주시 추자면,20,46.5492,208.2948
20190106,9,제주시 추자면,30,73.067,261.3925
20190106,9,제주시 추자면,40,208.1811,336.2791
20190106,9,제주시 추자면,50,218.0522,428.7508
20190106,9,제주시 추자면,60,215.4335,236.9339
20190106,9,제주시 추자면,70,209.9005,45.0561
20190106,9,제주시 추자면,80,134.1331,24.6656
20190106,9,제주시 한경면,0,404.7159,146.5277
20190106,9,제주시 한경면,10,433.1636,168.4554
20190106,9,제주시 한경면,20,296.5724,350.9852
20190106,9,제주시 한경면,30,642.686,389.975
20190106,9,제주시 한경면,40,1091.7652,721.9213
20190106,9,제주시 한경면,50,1039.5965,588.5819
20190106,9,제주시 한경면,60,994.7323,405.0452
20190106,9,제주시 한경면,70,534.1187,117.5949
20190106,9,제주시 한경면,80,391.4972,58.9442
20190106,9,제주시 한림읍,0,1577.9436,612.1958
20190106,9,제주시 한림읍,10,1787.1587,701.6182
20190106,9,제주시 한림읍,20,1344.3901,1075.4555
20190106,9,제주시 한림읍,30,2223.0325,1160.0168
20190106,9,제주시 한림읍,40,3380.667,1301.6449
20190106,9,제주시 한림읍,50,3283.334,1451.9741
20190106,9,제주시 한림읍,60,2622.0441,770.2236
20190106,9,제주시 한림읍,70,1272.59,257.1502
20190106,9,제주시 한림읍,80,805.4079,134.5321
20190106,9,제주시 화북동,0,3457.4427,536.8859
20190106,9,제주시 화북동,10,3972.891,614.7787
20190106,9,제주시 화북동,20,2587.6195,886.7614
20190106,9,제주시 화북동,30,2985.6196,734.1953
20190106,9,제주시 화북동,40,4653.7901,1142.6108
20190106,9,제주시 화북동,50,4329.8748,1133.0823
20190106,9,제주시 화북동,60,2007.6156,814.9528
20190106,9,제주시 화북동,70,925.2761,205.5137
20190106,9,제주시 화북동,80,548.622,105.723
20190106,10,제주시 건입동,0,781.3362,461.9027
20190106,10,제주시 건입동,10,879.2704,528.5185
20190106,10,제주시 건입동,20,662.6645,893.1539
20190106,10,제주시 건입동,30,754.2962,823.3912
20190106,10,제주시 건입동,40,1043.7174,1052.7401
20190106,10,제주시 건입동,50,1043.2365,1211.7187
20190106,10,제주시 건입동,60,747.9472,678.572
20190106,10,제주시 건입동,70,596.694,285.7276
20190106,10,제주시 건입동,80,298.2332,146.7684
20190106,10,제주시 구좌읍,0,1006.9551,639.8783
20190106,10,제주시 구좌읍,10,1126.8378,738.5736
20190106,10,제주시 구좌읍,20,841.8827,1066.1676
20190106,10,제주시 구좌읍,30,1406.713,1088.986
20190106,10,제주시 구좌읍,40,2090.6241,1445.0458
20190106,10,제주시 구좌읍,50,2195.9577,1520.1417
20190106,10,제주시 구좌읍,60,1545.4708,1006.5674
20190106,10,제주시 구좌읍,70,902.1643,270.2997
20190106,10,제주시 구좌읍,80,708.1588,163.6114
20190106,10,제주시 노형동,0,5897.2078,1571.3606
20190106,10,제주시 노형동,10,8625.1961,1806.7949
20190106,10,제주시 노형동,20,5433.4156,2560.6349
20190106,10,제주시 노형동,30,6036.8589,2172.3867
20190106,10,제주시 노형동,40,9588.5437,3038.3492
20190106,10,제주시 노형동,50,8178.5292,3316.2489
20190106,10,제주시 노형동,60,3666.8032,1716.4896
20190106,10,제주시 노형동,70,1684.4496,727.4688
20190106,10,제주시 노형동,80,886.5756,397.4098
20190106,10,제주시 도두동,0,105.3146,363.7877
20190106,10,제주시 도두동,10,123.194,420.2579
20190106,10,제주시 도두동,20,88.7592,512.6092
20190106,10,제주시 도두동,30,152.1304,494.7309
20190106,10,제주시 도두동,40,189.2463,709.3153
20190106,10,제주시 도두동,50,278.1914,578.9394
20190106,10,제주시 도두동,60,214.234,249.5594
20190106,10,제주시 도두동,70,65.9297,134.0531
20190106,10,제주시 도두동,80,57.3223,79.4131
20190106,10,제주시 봉개동,0,539.66,281.2531
20190106,10,제주시 봉개동,10,424.3018,323.5394
20190106,10,제주시 봉개동,20,390.7216,422.1435
20190106,10,제주시 봉개동,30,545.1448,481.0424
20190106,10,제주시 봉개동,40,606.4668,885.4953
20190106,10,제주시 봉개동,50,542.4038,1279.1715
20190106,10,제주시 봉개동,60,337.183,762.3027
20190106,10,제주시 봉개동,70,169.2236,236.2622
20190106,10,제주시 봉개동,80,120.8519,128.7864
20190106,10,제주시 삼도1동,0,1080.2447,503.2712
20190106,10,제주시 삼도1동,10,1320.7801,574.4134
20190106,10,제주시 삼도1동,20,810.4123,668.6753
20190106,10,제주시 삼도1동,30,930.6928,513.2194
20190106,10,제주시 삼도1동,40,1572.1564,826.0779
20190106,10,제주시 삼도1동,50,1405.1805,834.133
20190106,10,제주시 삼도1동,60,996.9843,619.8081
20190106,10,제주시 삼도1동,70,795.5679,294.4779
20190106,10,제주시 삼도1동,80,358.6086,176.6268
20190106,10,제주시 삼도2동,0,333.6421,306.7729
20190106,10,제주시 삼도2동,10,471.3764,351.3417
20190106,10,제주시 삼도2동,20,388.7663,558.0149
20190106,10,제주시 삼도2동,30,442.9838,557.4408
20190106,10,제주시 삼도2동,40,818.9324,778.5089
20190106,10,제주시 삼도2동,50,808.2039,808.0816
20190106,10,제주시 삼도2동,60,607.6078,531.9758
20190106,10,제주시 삼도2동,70,348.3307,272.5175
20190106,10,제주시 삼도2동,80,202.3957,152.0972
20190106,10,제주시 삼양동,0,4243.3879,504.6761
20190106,10,제주시 삼양동,10,3246.8098,580.3742
20190106,10,제주시 삼양동,20,1745.1167,637.8546
20190106,10,제주시 삼양동,30,3477.9167,545.5892
20190106,10,제주시 삼양동,40,3634.7775,846.1011
20190106,10,제주시 삼양동,50,2455.6509,907.4761
20190106,10,제주시 삼양동,60,1515.9844,511.99
20190106,10,제주시 삼양동,70,701.0967,278.0136
20190106,10,제주시 삼양동,80,378.7406,154.178
20190106,10,제주시 아라동,0,5069.1442,1117.9962
20190106,10,제주시 아라동,10,4855.0696,1282.3204
20190106,10,제주시 아라동,20,4458.7639,1686.6741
20190106,10,제주시 아라동,30,5440.7075,1607.6126
20190106,10,제주시 아라동,40,6237.1142,2394.5673
20190106,10,제주시 아라동,50,4432.856,2632.5411
20190106,10,제주시 아라동,60,2587.8256,1377.8003
20190106,10,제주시 아라동,70,1151.5882,658.2364
20190106,10,제주시 아라동,80,691.5897,362.8003
20190106,10,제주시 애월읍,0,3548.1863,1572.0885
20190106,10,제주시 애월읍,10,3417.5833,1810.544
20190106,10,제주시 애월읍,20,2545.6978,2881.2928
20190106,10,제주시 애월읍,30,4211.0281,3099.2424
20190106,10,제주시 애월읍,40,6265.1104,4331.6588
20190106,10,제주시 애월읍,50,5679.9363,4657.885
20190106,10,제주시 애월읍,60,3339.6433,2543.4998
20190106,10,제주시 애월읍,70,1780.1987,940.6374
20190106,10,제주시 애월읍,80,1198.6429,519.2447
20190106,10,제주시 연동,0,3925.5061,1533.8566
20190106,10,제주시 연동,10,5192.0049,1766.5659
20190106,10,제주시 연동,20,5826.5967,2807.3187
20190106,10,제주시 연동,30,5777.1453,2432.1742
20190106,10,제주시 연동,40,7786.2398,3044.9294
20190106,10,제주시 연동,50,7296.9153,2793.9588
20190106,10,제주시 연동,60,4102.5124,1425.2215
20190106,10,제주시 연동,70,2030.5866,591.1978
20190106,10,제주시 연동,80,974.5313,321.7638
20190106,10,제주시 오라동,0,2612.4884,813.6495
20190106,10,제주시 오라동,10,1994.1238,931.1262
20190106,10,제주시 오라동,20,1168.6066,1353.49
20190106,10,제주시 오라동,30,1803.6978,1400.4612
20190106,10,제주시 오라동,40,2287.3994,1940.1058
20190106,10,제주시 오라동,50,1962.4932,1944.8695
20190106,10,제주시 오라동,60,1269.9822,1074.1009
20190106,10,제주시 오라동,70,721.9484,472.5243
20190106,10,제주시 오라동,80,429.3934,259.8054
20190106,10,제주시 외도동,0,1560.6803,461.7578
20190106,10,제주시 외도동,10,1565.6307,529.698
20190106,10,제주시 외도동,20,799.7864,559.0167
20190106,10,제주시 외도동,30,1602.5167,568.6851
20190106,10,제주시 외도동,40,1918.9655,798.0613
20190106,10,제주시 외도동,50,1322.0387,720.9565
20190106,10,제주시 외도동,60,540.6187,346.4747
20190106,10,제주시 외도동,70,307.688,157.1465
20190106,10,제주시 외도동,80,175.8666,84.5495
20190106,10,제주시 용담1동,0,729.1083,334.7786
20190106,10,제주시 용담1동,10,1025.4855,383.0405
20190106,10,제주시 용담1동,20,650.0349,560.1703
20190106,10,제주시 용담1동,30,658.3278,469.6055
20190106,10,제주시 용담1동,40,1105.5773,562.3765
20190106,10,제주시 용담1동,50,1043.2365,645.1707
20190106,10,제주시 용담1동,60,694.6869,365.8116
20190106,10,제주시 용담1동,70,581.2903,248.3392
20190106,10,제주시 용담1동,80,309.3547,142.0131
20190106,10,제주시 용담2동,0,1020.1783,1104.7445
20190106,10,제주시 용담2동,10,1322.8444,1276.6545
20190106,10,제주시 용담2동,20,1075.5362,2556.2753
20190106,10,제주시 용담2동,30,1063.0013,2085.855
20190106,10,제주시 용담2동,40,1660.9966,2401.9886
20190106,10,제주시 용담2동,50,1632.8572,2107.4142
20190106,10,제주시 용담2동,60,1102.3117,1125.7281
20190106,10,제주시 용담2동,70,667.0351,453.8664
20190106,10,제주시 용담2동,80,343.7267,225.6155
20190106,10,제주시 우도면,0,42.7688,66.7136
20190106,10,제주시 우도면,10,40.9663,77.8887
20190106,10,제주시 우도면,20,89.5607,121.335
20190106,10,제주시 우도면,30,95.1093,190.2184
20190106,10,제주시 우도면,40,161.2298,208.4218
20190106,10,제주시 우도면,50,272.3011,258.5663
20190106,10,제주시 우도면,60,138.3931,123.0532
20190106,10,제주시 우도면,70,132.9683,52.7439
20190106,10,제주시 우도면,80,108.9414,29.53
20190106,10,제주시 이도1동,0,674.3775,407.0827
20190106,10,제주시 이도1동,10,889.4226,466.3003
20190106,10,제주시 이도1동,20,793.4717,760.1913
20190106,10,제주시 이도1동,30,663.3499,642.0021
20190106,10,제주시 이도1동,40,920.1863,932.5932
20190106,10,제주시 이도1동,50,1199.4772,1150.7197
20190106,10,제주시 이도1동,60,742.548,709.3779
20190106,10,제주시 이도1동,70,505.453,365.928
20190106,10,제주시 이도1동,80,340.5038,206.8868
20190106,10,제주시 이도2동,0,6019.4935,1913.0505
20190106,10,제주시 이도2동,10,7630.6504,2192.0473
20190106,10,제주시 이도2동,20,6069.0662,2912.5628
20190106,10,제주시 이도2동,30,6249.9213,2084.7737
20190106,10,제주시 이도2동,40,8229.788,2569.1392
20190106,10,제주시 이도2동,50,7269.9342,2698.1341
20190106,10,제주시 이도2동,60,4022.5478,1633.4077
20190106,10,제주시 이도2동,70,2120.7429,762.5909
20190106,10,제주시 이도2동,80,1047.9518,442.1608
20190106,10,제주시 이호동,0,324.9923,178.9363
20190106,10,제주시 이호동,10,355.828,205.274
20190106,10,제주시 이호동,20,356.9921,309.2789
20190106,10,제주시 이호동,30,444.5097,377.3555
20190106,10,제주시 이호동,40,511.8942,482.4646
20190106,10,제주시 이호동,50,635.0528,507.0146
20190106,10,제주시 이호동,60,430.9588,276.6816
20190106,10,제주시 이호동,70,124.1696,130.7746
20190106,10,제주시 이호동,80,74.3475,68.7958
20190106,10,제주시 일도1동,0,91.3142,99.4549
20190106,10,제주시 일도1동,10,132.1665,114.2214
